osvitamapid впр,Build_Id,Назва навчального закладу,school_id,district_id,ownership_id,Юридична адреса (текст),Фактична адреса,ПРИМІТКИ,"ДАХ ПЛАСКИЙ
ПОКРІВЛЯ: 
Загальна площа
(кв.м)","ДАХ ПЛАСКИЙ
ПОКРІВЛЯ: 
Площа відшарування покрівельного шару (в т.ч. застій води, порушення гідроізоляції, мох)
(кв.м)","ДАХ ПЛАСКИЙ
ПАРАПЕТ: 
Загальна довжина
(м.п.)","ДАХ ПЛАСКИЙ
ПАРАПЕТ: 
Довжина з порушенням конструкції парапету (в т.ч. порушення гідроізоляції, відсутність накриву)
(м.п.)","ДАХ ПЛАСКИЙ ВОДОСТОК ВНУТРІШНІЙ
ВОДОСТІЧНІ ВОРОНКИ: 
Загальна кількість
(шт.)","ДАХ ПЛАСКИЙ ВОДОСТОК ВНУТРІШНІЙ
ВОДОСТІЧНІ ВОРОНКИ: 
Кількість воронок з руйнацією конструкції (в т.ч. порушення гідроізоляції)
(шт.)","ДАХ ПОЛОГИЙ
ПОКРІВЛЯ: 
Загальна площа
(кв.м)","ДАХ ПОЛОГИЙ
ПОКРІВЛЯ: 
Площа відсутності покрівельного матеріалу та/або його руйнації
(кв.м)","ВОДОСТОК ЗОВНІШНІЙ
ТРУБИ ВОДОВІДВЕДЕННЯ: 
Загальна довжина 
(м.п.)","ВОДОСТОК ЗОВНІШНІЙ
ТРУБИ ВОДОВІДВЕДЕННЯ: 
Довжина відсутності частини та/або порушення її конструкції
(м.п.)","ВОДОСТОК ЗОВНІШНІЙ
ВОДОСТІЧНІ ВОРОНКИ: 
Загальна кількість
(шт.)","ВОДОСТОК ЗОВНІШНІЙ
ВОДОСТІЧНІ ВОРОНКИ: 
Кількість воронок з порушенням конструкції та/або гідроізоляції на стику її з покрівлею
(шт.)","ВІКНА (БЕЗ СКЛОПАКЕТА): 
Кількість віконних прорізів (в т.ч. слухові)
(шт.)","ВІКНА (БЕЗ СКЛОПАКЕТА): 
Площа віконних прорізів (в т.ч. слухові)
(кв.м)","ВІКНА (З СКЛОПАКЕТОМ): 
Кількість віконних прорізів (в т.ч. слухові)
(шт.)","ВІКНА (З СКЛОПАКЕТОМ): 
Кількість віконних прорізів з відсутніми вікнами та/або з порушенням їх конструкції (не придатні до експлуатайції)
(шт.)","ВІКНА (З СКЛОПАКЕТОМ): 
Площа віконних прорізів (в т.ч. слухові)
(кв.м)","ВІКНА (З СКЛОПАКЕТОМ): 
Площа віконних прорізів з відсутністю вікон та/або з порушенням їх конструкції (не придатні до експлуатайції)
(кв.м)","ВІКНА (З СКЛОПАКЕТОМ) ЗОВНІШНІ ВІДКОСИ: 
Довжина відокісв (в т.ч. слухові)
(м.п.)","ВІКНА (З СКЛОПАКЕТОМ) ЗОВНІШНІ ВІДКОСИ: 
Довжина відкосів з руйнацією оздоблення  та/або їх незавершення
(м.п.)","ВІКНА (З СКЛОПАКЕТОМ) ВІДЛИВИ: 
Довжина відливів (в т.ч. слухові)
(м.п.)","ВІКНА (З СКЛОПАКЕТОМ) ВІДЛИВИ: 
Довжина з відсутністю відливів та/або їх руйнація
(м.п.)","ДВЕРІ: 
Загальна кількість дверей
(шт.)","ДВЕРІ: 
Кількість дверей з порушення щільності та/або з руйнацією їх конструкцій
(шт.)","ДВЕРІ: 
Загальна площа дверей
(кв.м)","ДВЕРІ: 
Площа дверей з порушення щільності та/або з руйнацією їх конструкцій
(кв.м)","СТІНИ: 
Загальна площа всіх стін в тому числі з площами  віконних та дверних прорізів
(кв.м)","СТІНИ З УТЕПЛЕННЯМ: 
Загальна площа стін з утепленням без урахування площ віконних та дверних прорізів
(кв.м)","СТІНИ З УТЕПЛЕННЯМ: 
Площа відшарування матеріалів оздоблення та/або утеплення від стіни
(кв.м)","СТІНИ БЕЗ УТЕПЛЕННЯ ЦЕГЛЯНІ: 
Загальна площа таких стін без урахування площ віконних та дверних прорізів
(кв.м)","СТІНИ БЕЗ УТЕПЛЕННЯ ПАНЕЛЬНІ: 
Загальна площа таких стін без урахування площ віконних та дверних прорізів
(кв.м)","СТІНИ БЕЗ УТЕПЛЕННЯ: 
Порушення конструкції стіни (тріщини в стіні не на елементах оздоблення тощо) та/або випадіння елементів стіни та оздоблення  
 (кв.м.)","ВИМОЩЕННЯ (ВІДМОСТКА): Загальна довжина вздовж стіни будівлі
(м.п.)","ВІДМОСТКА: 
Довжина відсутності відмостки та/або її руйнація
(м.п.)",,Перевірка невідповідністі площі фасаду до її елементів (м.кв),,"ДАХ ПЛАСКИЙ
ПОКРІВЛЯ: 
Відсоток руйнації
(%)","ДАХ ПЛАСКИЙ
ПАРАПЕТ: 
Відсоток руйнації  конструкції парапету
(%)","ДАХ ПОЛОГИЙ
ПОКРІВЛЯ: 
Відсоток відсутності покрівельного матеріалу та/або його руйнації
(%)","ДАХ ПЛАСКИЙ ВОДОСТОК ВНУТРІШНІЙ
ВОДОСТІЧНІ ВОРОНКИ: 
Відсоток воронок з руйнацією конструкції
(%)","ВОДОСТОК ЗОВНІШНІЙ
ТРУБИ ВОДОВІДВЕДЕННЯ: 
Відсоток відсутності труб та/або з порушенням конструкції
(%)","ВОДОСТОК ЗОВНІШНІЙ
ВОДОСТІЧНІ ВОРОНКИ: 
Відсоток воронок з порушенням конструкції та/або гідроізоляції на стику її з покрівлею
(%)","ВІКНА (БЕЗ СКЛОПАКЕТА): 
Співвідношення такої площі до загальної площі віконних прорізів
(%)","ВІКНА (З СКЛОПАКЕТОМ): 
Відсоток площ віконних прорізів з відсутністю вікон та/або з порушенням їх конструкції (не придатні до експлуатайції)
(%)","ВІКНА (З СКЛОПАКЕТОМ) ЗОВНІШНІ ВІДКОСИ: 
Співвідношення відкосів з руйнацією оздоблення  та/або їх незавершенням до площі всіх вікон
(%)","ВІКНА (З СКЛОПАКЕТОМ) ВІДЛИВИ: 
Співвідношення довжини з відсутністю відливів та/або їх руйнацією до площі всіх вікон 
(%)","ДВЕРІ: 
Відсоток дверей(шт.) з порушення щільності та/або з руйнацією їх конструкцій
(%) ","СТІНИ З УТЕПЛЕННЯМ: 
Відсоток відшарування матеріалів оздоблення та/або утеплення від стіни
(%)","СТІНИ БЕЗ УТЕПЛЕННЯ: 
Відсоток порушення конструкції стіни -довжина тріщин в стіні (не на елементах оздоблення), випадіння елементів
(%)","ВІДМОСТКА: 
Відсоток довжини відсутності відмостки та/або її руйнація
(%)","ЕНЕРГОЕФЕКТИВНІСТЬ
ВІКНА:
Відсоток площ вікон без склопакету від загальної площі вікон
(%)","ЕНЕРГОЕФЕКТИВНІСТЬ
СТІНИ:
Відсоток площ стін без утеплення від загальної площі стін без урахування вікон та дверей
(%)",,"ДАХ:
Зведений по типам даху відсоток руйнації
(%)","ВОДОСТОКИ:
Зведений відсоток руйнації
(%)","ВІКНА:
Зведений відсоток руйнації (не враховувати без склопакету) від загальної площі вікон з склопакетом
(%)","ДВЕРІ:
Зведений відсоток руйнації
(%)","СТІНИ:
Зведений відсоток руйнації
(%)","ВІДМОСТКА:
Зведений відсоток руйнації
(%)","ЕНЕРГОЕФЕКТИВНІСТЬ
ВІКНА:
Зведений відсоток площ вікон без склопакету до загальної площі вікон
(%)","ЕНЕРГОЕФЕКТИВНІСТЬ
СТІНИ:
Зведений відсоток площ стін без утеплення від загальної площі стін без урахування вікон та дверей
(%)",,"ДАХ ПЛАСКИЙ
ПОКРІВЛЯ: 
Кількість балів","ДАХ ПЛАСКИЙ
ПАРАПЕТ: 
Кількість балів","ДАХ ПОЛОГИЙ
ПОКРІВЛЯ: 
Кількість балів","ДАХ ПЛАСКИЙ ВОДОСТОК ВНУТРІШНІЙ
ВОДОСТІЧНІ ВОРОНКИ: 
Кількість балів","ВОДОСТОК ЗОВНІШНІЙ
ТРУБИ ВОДОВІДВЕДЕННЯ: 
Кількість балів","ВОДОСТОК ЗОВНІШНІЙ
ВОДОСТІЧНІ ВОРОНКИ: 
Кількість балів","ВІКНА (БЕЗ СКЛОПАКЕТА): 
Кількість балів","ВІКНА (З СКЛОПАКЕТОМ): 
Кількість балів","ВІКНА (З СКЛОПАКЕТОМ) ЗОВНІШНІ ВІДКОСИ: 
Кількість балів","ВІКНА (З СКЛОПАКЕТОМ) ВІДЛИВИ: 
Кількість балів","ДВЕРІ: 
Кількість балів","СТІНИ З УТЕПЛЕННЯМ: 
Кількість балів","СТІНИ БЕЗ УТЕПЛЕННЯ: 
Кількість балів","ВІДМОСТКА: 
Кількість балів","ЕНЕРГОЕФЕКТИВНІСТЬ
ВІКНА:
Кількість балів","ЕНЕРГОЕФЕКТИВНІСТЬ
СТІНИ:
Кількість балів",,"ДАХ:
Кількість зведених балів","ВОДОСТОКИ:
Кількість зведених балів","ВІКНА:
Кількість зведених балів","ДВЕРІ:
Кількість зведених балів","СТІНИ:
Кількість зведених балів","ВІДМОСТКА:
Кількість зведених балів","ЕНЕРГОЕФЕКТИВНІСТЬ
ВІКНА:
Кількість зведених балів","ЕНЕРГОЕФЕКТИВНІСТЬ
СТІНИ:
Кількість зведених балів",,,СУМА БАЛІВ ПО ПРІОРИТИЗАЦІЇ,ПРІОРИТИЗАЦІЯ
10301,1030100,"Гімназія ""Києво-Могилянський колегіум"" ІІ-ІІІ ступенів Деснянського району міста Києва",10301,3,1,"вул. Драйзера, 9А","вул. Драйзера, 9А",,1520.5,0.0,364.0,0.0,6,2,0.0,0.0,0.0,0.0,0.0,0,33,85.4,144,0,502.0,0.0,1062.4,0.0,251.2,0.0,6,0,10.0,0.0,2766.4,0.0,0.0,0.0,2169.0,0.0,190.0,0.0,,0.00,,0.00%,0.00%,0.00%,33.33%,0.00%,0.00%,14.54%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,14.54%,100.00%,,0.00%,6.67%,2.11%,0.00%,0.00%,0.00%,14.54%,100.00%,,0.00,0.00,0.00,0.67,0.00,0.00,1.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.45,10.00,,0,0.67,0.211372195,0.00,0,0.00,1.45,10.00,,,12.33,330
10302,1030200,"Гімназія ""Троєщина"" ІІ-ІІІ ступенів Деснянського району міста Києва",10302,3,1,"вул. Марини Цветаєвої, 14В","вул. Марини Цвєтаєвої, 14-в",,4280.0,800.0,274.0,150.0,11,0,0.0,0.0,10.0,0.0,4.0,0,77,212.0,272,0,971.0,0.0,2.0,0.0,2.2,0.0,20,0,40.0,0.0,5072.0,0.0,0.0,0.0,3849.0,350.0,468.0,50.0,,0.03,,18.69%,54.74%,0.00%,0.00%,0.00%,0.00%,17.92%,0.00%,0.00%,0.00%,0.00%,0.00%,9.09%,10.68%,17.92%,100.00%,,24.70%,0.00%,3.21%,0.00%,4.55%,10.68%,17.92%,100.00%,,4.67,2.74,0.00,0.00,0.00,0.00,1.79,0.00,0.00,0.00,0.00,0.00,1.82,0.75,1.79,10.00,,7.410123474,0.00,0.321104181,0.00,0.909327098,0.75,1.79,10.00,,,21.18,203
10303,1030300,Гімназія № 283 ІІ-ІІІ ступенів Деснянського району міста Києва,10303,3,1,"вул. Данькевича, 13","Вул. Данькевича, 13",,3086.0,1700.0,1083.0,200.0,12,0,,,0.0,0.0,4.0,0,13,48.0,227,0,858.0,0.0,1770.6,0.0,408.6,0.0,18,0,36.0,0.0,4734.0,0.0,0.0,0.0,3792.0,120.0,573.0,20.0,,0.00,,55.09%,18.47%,0.00%,0.00%,0.00%,0.00%,5.30%,0.00%,0.00%,0.00%,0.00%,0.00%,3.16%,3.49%,5.30%,100.00%,,48.98%,0.00%,0.28%,0.00%,1.58%,3.49%,5.30%,100.00%,,13.77,0.92,0.00,0.00,0.00,0.00,0.53,0.00,0.00,0.00,0.00,0.00,0.63,0.24,0.53,10.00,,14.69523401,0.00,0.028068944,0.00,0.316455696,0.24,0.53,10.00,,,25.81,146
10305,1030500,Комунальний заклад «Вечірня (змінна) школа ІІ-ІІІ ступенів № 18» Деснянського району міста Києва,10305,3,1,"вул. Братиславська, 14А","вул. Братиславська, 14А",,284.0,0.0,0.0,0.0,0,0,2000.0,200.0,0.0,0.0,0.0,0,29,56.5,112,0,336.0,0.0,0.0,0.0,0.0,0.0,12,0,19.2,0.0,1840.4,0.0,0.0,1428.7,0.0,0.0,0.0,0.0,,0.00,,0.00%,0.00%,10.00%,0.00%,0.00%,0.00%,14.39%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,14.39%,100.00%,,8.76%,0.00%,2.07%,0.00%,0.00%,100.00%,14.39%,100.00%,,0.00,0.00,3.00,0.00,0.00,0.00,1.44,0.00,0.00,0.00,0.00,0.00,0.00,7.00,1.44,10.00,,2.627027737,0.00,0.207213274,0.00,0,7.00,1.44,10.00,,,21.27,201
10306,1030600,"Комунальний заклад ""Навчально-виховний комплекс ""Спеціалізована школа І ступеня з поглибленим вивченням української мови - гімназія № 39 імені гетьмана України Богдана Хмельницького"" Деснянського району міста Києва""",10306,3,1,"просп. Лісовий, 17Г","02166,м.Київ,пр.Лісовий ,17-Г",,2745.2,100.0,622.0,0.0,12,4,0.0,0.0,0.0,0.0,0.0,0,316,1554.7,631,0,3609.3,0.0,5789.5,0.0,1264.0,0.0,7,6,26.4,24.0,8255.1,0.0,0.0,0.0,3064.7,3064.7,1372.6,500.0,,0.02,,3.64%,0.00%,0.00%,33.33%,0.00%,0.00%,30.11%,0.00%,0.00%,0.00%,85.71%,0.00%,100.00%,36.43%,30.11%,100.00%,,3.04%,6.67%,9.06%,85.71%,50.00%,36.43%,30.11%,100.00%,,0.91,0.00,0.00,0.67,0.00,0.00,3.01,0.00,0.00,0.00,2.57,0.00,20.00,2.55,3.01,10.00,,0.91068046,0.67,0.906418038,2.57,10,2.55,3.01,10.00,,,30.62,103
10307,1030700,"Комунальний заклад ""Навчально-виховний комплекс ""Спеціалізована школа І-ІІ ступенів з поглибленим вивченням природничих наук - ліцей № 293"" Деснянського району міста Києва",10307,3,1,"вул. Милославська, 7","вул.Милославська, 7",,5384.0,950.0,700.0,100.0,8,2,0.0,0.0,0.0,0.0,0.0,0,110,303.0,251,0,0.0,0.0,1000.0,200.0,420.0,32.0,23,21,62.0,50.0,4659.0,0.0,0.0,100.0,4194.0,80.0,544.0,350.0,,0.00,,17.64%,14.29%,0.00%,25.00%,0.00%,0.00%,100.00%,0.00%,20.00%,7.62%,91.30%,0.00%,1.86%,64.34%,100.00%,100.00%,,17.09%,5.00%,100.00%,91.30%,0.93%,64.34%,100.00%,100.00%,,4.41,0.71,0.00,0.50,0.00,0.00,10.00,0.00,0.40,0.15,2.74,0.00,0.37,4.50,10.00,10.00,,5.125504139,0.50,10,2.74,0.186306474,4.50,10.00,10.00,,,43.05,32
10308,1030800,"Комунальний заклад ""Спеціалізована школа І-ІІІ ступенів № 247 з поглибленим вивченням іноземних мов"" Деснянського району міста Києва",10308,3,1,"вул. Закревського, 37Б","вул. Закревського, 37Б",,2858.4,129.6,522.3,166.0,4,3,0.0,0.0,0.0,0.0,0.0,0,127,1072.6,236,15,885.1,56.3,0.0,0.0,0.0,0.0,18,5,39.0,12.0,6566.9,54.0,12.0,4516.2,0.0,1279.0,970.3,0.0,,0.00,,4.53%,31.78%,0.00%,75.00%,0.00%,0.00%,54.79%,6.36%,0.00%,0.00%,27.78%,22.22%,28.32%,0.00%,54.79%,98.82%,,9.08%,15.00%,31.74%,27.78%,14.26%,0.00%,54.79%,98.82%,,1.13,1.59,0.00,1.50,0.00,0.00,5.48,0.38,0.00,0.00,0.83,2.22,5.66,0.00,5.48,9.88,,2.722717565,1.50,3.174077646,0.83,2.851078727,0.00,5.48,9.88,,,26.44,136
10310,1031000,"Спеціалізований навчально-виховний комплекс ""Лісові дзвіночки"" з поглибленим вивченням іноземної мови Деснянського району міста Києва",10310,3,1,"вул. Волкова, 22А","02166,м.Київ,вул.Космонавта Волкова,б.22-А",,1456.0,575.5,100.0,40.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,140,5,365.0,13.0,645.0,645.0,109.5,23.0,10,6,26.0,14.0,2026.0,0.0,0.0,1635.0,0.0,1635.0,376.0,376.0,,0.00,,39.53%,40.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.55%,100.00%,21.01%,60.00%,0.00%,100.00%,100.00%,0.00%,100.00%,,39.61%,0.00%,26.33%,60.00%,50.00%,100.00%,0.00%,100.00%,,9.88,2.00,0.00,0.00,0.00,0.00,0.00,0.21,2.00,0.42,1.80,0.00,20.00,7.00,0.00,10.00,,11.88152473,0.00,2.63332433,1.80,10,7.00,0.00,10.00,,,43.31,31
10315,1031500,Школа І ступеня № 311 Деснянського району міста Києва,10315,3,1,"вул. Милославська, 27","м. Київ вул. Милославська, 27",,1199.5,1199.5,223.5,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,182,0,654.2,0.0,0.0,0.0,0.0,0.0,17,0,38.0,0.0,2806.2,2114.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.00,,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,,83.33%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,,25,0.00,0,0.00,0,7.00,0.00,0.00,,,32.00,87
10316,1031600,Спеціалізована школа I ступеня № 322 з поглибленим вивченням англійської мови Деснянського району міста Києва,10316,3,1,"просп. Маяковського, 38А","Просп. Володимира Маяковського, буд. 38- а, м. Київ",,0.0,0.0,267.8,0.0,20,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,174,0,661.2,0.0,15.0,15.0,0.0,0.0,9,0,16.2,0.0,2577.0,1249.6,0.0,650.0,0.0,400.0,208.0,208.0,,0.00,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,61.54%,100.00%,0.00%,34.22%,,0.00%,0.00%,20.00%,0.00%,10.53%,100.00%,0.00%,34.22%,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,12.31,7.00,0.00,3.42,,0,0.00,2,0.00,2.105706465,7.00,0.00,3.42,,,14.53,300
10317,1031700,Спеціалізована школа І ступеня № 312 з поглибленим вивченням англійської мови Деснянського району міста Києва,10317,3,1,"вул. Каштанова, 12","вул.Каштанова,12",,1401.0,405.0,700.0,500.0,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,147,0,589.5,0.0,916.7,0.0,267.2,0.0,5,5,10.0,10.0,1624.1,100.0,0.0,924.6,0.0,0.0,1639.0,150.0,,0.10,,28.91%,71.43%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,9.15%,0.00%,90.24%,,35.99%,0.00%,0.00%,100.00%,0.00%,9.15%,0.00%,90.24%,,7.23,3.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.64,0.00,9.02,,10.7984093,0.00,0,3.00,0,0.64,0.00,9.02,,,23.46,173
10318,1031800,Спеціалізована школа І-ІІІ ступенів № 152 з поглибленим вивченням англійської мови Деснянського району міста Києва,10318,3,1,"вул. Академіка Курчатова, 18/1","вул.Академіка Курчатова, 18/1",,0.0,0.0,0.0,0.0,0,0,2064.0,0.0,420.0,42.0,28.0,1,85,410.7,175,0,824.8,0.0,1391.0,542.0,364.0,176.8,11,7,33.0,27.0,4827.0,0.0,0.0,0.0,3558.5,984.0,335.0,290.0,,0.00,,0.00%,0.00%,0.00%,0.00%,10.00%,3.57%,33.24%,0.00%,38.96%,48.57%,63.64%,0.00%,27.65%,86.57%,33.24%,100.00%,,0.00%,6.71%,22.74%,63.64%,13.83%,86.57%,33.24%,100.00%,,0.00,0.00,0.00,0.00,0.60,0.07,3.32,0.00,0.78,0.97,1.91,0.00,5.53,6.06,3.32,10.00,,0,0.67,2.273759456,1.91,2.76521006,6.06,3.32,10.00,,,27.00,128
10319,1031900,Спеціалізована школа І-ІІІ ступенів № 189 з поглибленим вивченням англійської та німецької мов Деснянського району міста Києва,10319,3,1,"вул. Мілютенка, 5","вул. Мілютенка, 5",,1618.1,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,84,572.0,0,0,558.0,0.0,0.0,0.0,0.0,0.0,22,0,42.0,0.0,3661.0,0.0,0.0,2489.0,0.0,0.0,0.0,0.0,,0.00,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,50.62%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,50.62%,100.00%,,0.00%,0.00%,25.62%,0.00%,0.00%,100.00%,50.62%,100.00%,,0.00,0.00,0.00,0.00,0.00,0.00,5.06,0.00,0.00,0.00,0.00,0.00,0.00,7.00,5.06,10.00,,0,0.00,2.562330645,0.00,0,7.00,5.06,10.00,,,24.62,158
10320,1032000,Спеціалізована школа І-ІІІ ступенів № 202 з поглибленим вивченням природничо-математичних наук Деснянського району міста Києва,10320,3,1,"просп. Лісовий, 22А","просп. Лісовий , 22А",,2120.0,0.0,398.0,398.0,8,0,0.0,0.0,12.0,0.0,0.0,0,86,354.4,177,3,764.8,8.7,661.6,71.5,360.8,0.0,13,3,50.0,15.3,4806.9,0.0,0.0,0.0,3637.7,0.0,371.0,13.0,,0.00,,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,31.67%,1.14%,10.81%,0.00%,23.08%,0.00%,0.00%,3.50%,31.67%,100.00%,,16.67%,0.00%,11.97%,23.08%,0.00%,3.50%,31.67%,100.00%,,0.00,5.00,0.00,0.00,0.00,0.00,3.17,0.07,0.22,0.00,0.69,0.00,0.00,0.25,3.17,10.00,,5,0.00,1.197047327,0.69,0,0.25,3.17,10.00,,,20.30,211
10321,1032100,Спеціалізована школа І-ІІІ ступенів № 207 з поглибленим вивченням англійської мови Деснянського району міста Києва,10321,3,1,"просп. Лісовий, 33А","просп. Лісовий, 33А",,2292.2,0.0,366.8,0.0,7,0,0.0,0.0,0.0,0.0,0.0,0,64,196.0,212,0,902.1,0.0,1272.0,0.0,424.0,0.0,14,14,58.6,45.5,3789.4,0.0,0.0,2632.8,0.0,0.0,366.8,25.0,,0.00,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,17.85%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,6.81%,17.85%,100.00%,,0.00%,0.00%,3.19%,100.00%,0.00%,6.81%,17.85%,100.00%,,0.00,0.00,0.00,0.00,0.00,0.00,1.78,0.00,0.00,0.00,3.00,0.00,0.00,0.48,1.78,10.00,,0,0.00,0.318587227,3.00,0,0.48,1.78,10.00,,,15.58,283
10322,1032200,Спеціалізована школа І-ІІІ ступенів № 23 з поглибленим вивченням англійської мови Деснянського району міста Києва,10322,3,1,"вул. Путивльська, 35","вул.Путивльська, буд.35","школа має два блоки блок А, блок Б (з різними типами конструкції)",1741.0,330.0,280.0,280.0,5,0,790.0,0.0,339.0,0.0,15.0,0,5,10.0,234,139,842.0,832.0,0.0,0.0,0.0,0.0,14,0,45.0,0.0,4897.0,4000.0,75.0,0.0,0.0,0.0,260.0,13.0,,0.00,,18.95%,100.00%,0.00%,0.00%,0.00%,0.00%,1.17%,98.81%,0.00%,0.00%,0.00%,1.88%,0.00%,5.00%,1.17%,0.00%,,22.33%,0.00%,58.61%,0.00%,1.88%,5.00%,1.17%,0.00%,,4.74,5.00,0.00,0.00,0.00,0.00,0.12,5.93,0.00,0.00,0.00,0.19,0.00,0.35,0.12,0.00,,6.698933228,0.00,5.860532522,0.00,0.375,0.35,0.12,0.00,,,13.40,318
10323,1032300,Спеціалізована школа І-ІІІ ступенів № 250 з поглибленим вивченням математики Деснянського району міста Києва,10323,3,1,"просп. Маяковського, 49Б","просп. Маяковського, 49 Б",,2859.0,445.0,532.0,170.0,9,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,150,7,1176.0,63.0,1146.7,344.0,130.8,11.0,18,6,38.1,8.0,5684.1,41.0,0.0,0.0,4429.0,4429.0,593.0,63.0,,0.00,,15.56%,31.95%,0.00%,22.22%,0.00%,0.00%,0.00%,5.36%,30.00%,8.41%,33.33%,0.00%,100.00%,10.62%,0.00%,99.08%,,18.30%,4.44%,10.90%,33.33%,49.54%,10.62%,0.00%,99.08%,,3.89,1.60,0.00,0.44,0.00,0.00,0.00,0.32,0.60,0.17,1.00,0.00,20.00,0.74,0.00,9.91,,5.488965067,0.44,1.089606849,1.00,9.908277405,0.74,0.00,9.91,,,28.58,111
10324,1032400,Спеціалізована школа І-ІІІ ступенів № 251 імені Хо Ши Міна з поглибленим вивченням англійської мови Деснянського району міста Києва,10324,3,1,"вул. Закревського, 11А","вул. Закревського, 11-А",,2670.0,1000.0,526.0,350.0,4,2,0.0,0.0,0.0,0.0,0.0,0,211,933.0,136,0,643.0,0.0,0.0,0.0,0.0,0.0,13,3,41.0,22.0,4779.0,0.0,0.0,0.0,3162.0,1060.0,530.0,200.0,,0.00,,37.45%,66.54%,0.00%,50.00%,0.00%,0.00%,59.20%,0.00%,0.00%,0.00%,23.08%,0.00%,33.52%,37.74%,59.20%,100.00%,,42.30%,10.00%,35.05%,23.08%,16.76%,37.74%,59.20%,100.00%,,9.36,3.33,0.00,1.00,0.00,0.00,5.92,0.00,0.00,0.00,0.69,0.00,6.70,2.64,5.92,10.00,,12.69029208,1.00,3.504700102,0.69,3.352308665,2.64,5.92,10.00,,,39.80,41
10325,1032500,Спеціалізована школа І-ІІІ ступенів № 264 з поглибленим вивченням англійської мови Деснянського району міста Києва,10325,3,1,"вул. Оноре Де Бальзака, 8Г","02224, м. Київ, вул.Бальзака, 8-Г",,3826.6,0.0,556.2,0.0,34,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,180,0,1576.2,0.0,858.8,0.0,856.8,0.0,31,0,78.4,0.0,5044.5,3389.8,0.0,0.0,0.0,0.0,620.2,0.0,,0.00,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0,0.00,0,0.00,0,0.00,0.00,0.00,,,0.00,416
10326,1032600,Спеціалізована школа І-ІІІ ступенів № 277 з поглибленим вивченням англійської мови Деснянського району міста Києва,10326,3,1,"вул. Сабурова, 6","вул. Сабурова, 6",,4529.0,115.0,,,,,,,,,,,271,1358.0,130,0,598.0,0.0,0.0,0.0,0.0,0.0,18,18,59.0,59.0,10216.0,0.0,0.0,,8201.0,4100.0,,0.0,,0.00,,2.54%,0.00%,0.00%,0.00%,0.00%,0.00%,69.43%,0.00%,0.00%,0.00%,100.00%,0.00%,49.99%,100.00%,69.43%,100.00%,,2.12%,0.00%,48.20%,100.00%,25.00%,100.00%,69.43%,100.00%,,0.63,0.00,0.00,0.00,0.00,0.00,6.94,0.00,0.00,0.00,3.00,0.00,10.00,7.00,6.94,10.00,,0.634797969,0.00,4.820164268,3.00,4.999390318,7.00,6.94,10.00,,,37.40,56
